TableName,ColumnName,ColumnOrdinal,DataType,ColumnType,Description,Standard Property,Needs validation
ExchangeOnlineAssessmentRecommendation,AffectedObjectName,18,System.String,string,Name of the affected object,No,
ExchangeOnlineAssessmentRecommendation,AffectedObjectUniqueName,19,System.String,string,,No,
ExchangeOnlineAssessmentRecommendation,AffectedObjectDetails,20,System.String,string,Details of the affected object,No,
ExchangeOnlineAssessmentRecommendation,O365TenantId,21,System.String,string,ID of O365 Tenant,No,
ExchangeOnlineAssessmentRecommendation,TenantName,22,System.String,string,Name of the Tenant,No,
ExchangeOnlineAssessmentRecommendation,Domain,23,System.String,string,Domain of the system,No,
ExchangeOnlineAssessmentRecommendation,ExchangeOrganization,24,System.String,string,,No,
ExchangeOnlineAssessmentRecommendation,Technology,25,System.String,string,,No,
ExchangeOnlineAssessmentRecommendation,CustomData,26,System.String,string,,No,
ExchangeOnlineAssessmentRecommendation,Type,27,System.String,string,The Name of the table,Yes,
SCCMAssessmentRecommendation,TenantId,0,System.String,string,ID of the worksapce that stores this record,No,
SCCMAssessmentRecommendation,MG,1,System.String,string,Id of the management group for System Center Operations Manager agents. ,No,
SCCMAssessmentRecommendation,SourceSystem,2,System.String,string,,No,
SCCMAssessmentRecommendation,AssessmentId,3,System.String,string,ID of the assessment,No,
SCCMAssessmentRecommendation,AssessmentName,4,System.String,string,Name of the assessment,No,
SCCMAssessmentRecommendation,RecommendationId,5,System.String,string,ID of the recommendation generated,No,
SCCMAssessmentRecommendation,Recommendation,6,System.String,string,Generated recommendation,No,
SCCMAssessmentRecommendation,Description,7,System.String,string,Description of the recommendation,No,
SCCMAssessmentRecommendation,RecommendationResult,8,System.String,string,Result of the recommendation generated,No,
SCCMAssessmentRecommendation,TimeGenerated,9,System.DateTime,datetime,Date and time the record was created.,Yes,
SCCMAssessmentRecommendation,FocusAreaId,10,System.String,string,ID of the Focus Area,No,
SCCMAssessmentRecommendation,FocusArea,11,System.String,string,Area to be focussed on,No,
SCCMAssessmentRecommendation,ActionAreaId,12,System.String,string,ID generated for Action Area,No,
SCCMAssessmentRecommendation,ActionArea,13,System.String,string,The segment in which action is to be performed,No,
SCCMAssessmentRecommendation,RecommendationScore,14,System.Double,real,Score of generated recommendation,No,
SCCMAssessmentRecommendation,RecommendationWeight,15,System.Double,real,Weight of recommendation,No,
SCCMAssessmentRecommendation,Computer,16,System.String,string,The machine from which data is uploaded,No,
SCCMAssessmentRecommendation,AffectedObjectType,17,System.String,string,Type of object which is affected,No,
SCCMAssessmentRecommendation,AffectedObjectName,18,System.String,string,Name of the affected object,No,
SCCMAssessmentRecommendation,AffectedObjectUniqueName,19,System.String,string,,No,
SCCMAssessmentRecommendation,AffectedObjectDetails,20,System.String,string,Details of the affected object,No,
SCCMAssessmentRecommendation,SiteCode,21,System.String,string,,No,
SCCMAssessmentRecommendation,SiteServer,22,System.String,string,,No,
SCCMAssessmentRecommendation,Technology,23,System.String,string,,No,
SCCMAssessmentRecommendation,CustomData,24,System.String,string,,No,
SCCMAssessmentRecommendation,Type,25,System.String,string,The Name of the table,Yes,
SCOMAssessmentRecommendation,TenantId,0,System.String,string,ID of the worksapce that stores this record,No,
SCOMAssessmentRecommendation,MG,1,System.String,string,Id of the management group for System Center Operations Manager agents. ,No,
SCOMAssessmentRecommendation,SourceSystem,2,System.String,string,,No,
SCOMAssessmentRecommendation,AssessmentId,3,System.String,string,ID of the assessment,No,
SCOMAssessmentRecommendation,AssessmentName,4,System.String,string,Name of the assessment,No,
SCOMAssessmentRecommendation,RecommendationId,5,System.String,string,ID of the recommendation generated,No,
SCOMAssessmentRecommendation,Recommendation,6,System.String,string,Generated recommendation,No,
SCOMAssessmentRecommendation,Description,7,System.String,string,Description of the recommendation,No,
SCOMAssessmentRecommendation,RecommendationResult,8,System.String,string,Result of the recommendation generated,No,
SCOMAssessmentRecommendation,TimeGenerated,9,System.DateTime,datetime,Date and time the record was created.,Yes,
SCOMAssessmentRecommendation,FocusAreaId,10,System.String,string,ID of the Focus Area,No,
SCOMAssessmentRecommendation,FocusArea,11,System.String,string,Area to be focussed on,No,
SCOMAssessmentRecommendation,ActionAreaId,12,System.String,string,ID generated for Action Area,No,
SCOMAssessmentRecommendation,ActionArea,13,System.String,string,The segment in which action is to be performed,No,
SCOMAssessmentRecommendation,RecommendationScore,14,System.Double,real,Score of generated recommendation,No,
SCOMAssessmentRecommendation,RecommendationWeight,15,System.Double,real,Weight of recommendation,No,
SCOMAssessmentRecommendation,Computer,16,System.String,string,The machine from which data is uploaded,No,
SCOMAssessmentRecommendation,AffectedObjectType,17,System.String,string,Type of object which is affected,No,
SCOMAssessmentRecommendation,AffectedObjectName,18,System.String,string,Name of the affected object,No,
SCOMAssessmentRecommendation,AffectedObjectUniqueName,19,System.String,string,,No,
SCOMAssessmentRecommendation,AffectedObjectDetails,20,System.String,string,Details of the affected object,No,
SCOMAssessmentRecommendation,Technology,21,System.String,string,,No,
SCOMAssessmentRecommendation,CustomData,22,System.String,string,,No,
SCOMAssessmentRecommendation,Server,23,System.String,string,Server name,No,
SCOMAssessmentRecommendation,DatabaseName,24,System.String,string,Name of the database,No,
SCOMAssessmentRecommendation,SqlInstanceName,25,System.String,string,Instance of SQL Server,No,
SCOMAssessmentRecommendation,ManagementGroupName,26,System.String,string,,No,
SCOMAssessmentRecommendation,Type,27,System.String,string,The Name of the table,Yes,
SPAssessmentRecommendation,TenantId,0,System.String,string,ID of the worksapce that stores this record,No,
SPAssessmentRecommendation,MG,1,System.String,string,Id of the management group for System Center Operations Manager agents. ,No,
SPAssessmentRecommendation,SourceSystem,2,System.String,string,,No,
SPAssessmentRecommendation,AssessmentId,3,System.String,string,ID of the assessment,No,
SPAssessmentRecommendation,AssessmentName,4,System.String,string,Name of the assessment,No,
SPAssessmentRecommendation,RecommendationId,5,System.String,string,ID of the recommendation generated,No,
SPAssessmentRecommendation,Recommendation,6,System.String,string,Generated recommendation,No,
SPAssessmentRecommendation,Description,7,System.String,string,Description of the recommendation,No,
SPAssessmentRecommendation,RecommendationResult,8,System.String,string,Result of the recommendation generated,No,
SPAssessmentRecommendation,TimeGenerated,9,System.DateTime,datetime,Date and time the record was created.,Yes,
SPAssessmentRecommendation,FocusAreaId,10,System.String,string,ID of the Focus Area,No,
SPAssessmentRecommendation,FocusArea,11,System.String,string,Area to be focussed on,No,
SPAssessmentRecommendation,ActionAreaId,12,System.String,string,ID generated for Action Area,No,
SPAssessmentRecommendation,ActionArea,13,System.String,string,The segment in which action is to be performed,No,
SPAssessmentRecommendation,RecommendationScore,14,System.Double,real,Score of generated recommendation,No,
SPAssessmentRecommendation,RecommendationWeight,15,System.Double,real,Weight of recommendation,No,
SPAssessmentRecommendation,Computer,16,System.String,string,The machine from which data is uploaded,No,
SPAssessmentRecommendation,AffectedObjectType,17,System.String,string,Type of object which is affected,No,
SPAssessmentRecommendation,AffectedObjectName,18,System.String,string,Name of the affected object,No,
SPAssessmentRecommendation,AffectedObjectUniqueName,19,System.String,string,,No,
SPAssessmentRecommendation,AffectedObjectDetails,20,System.String,string,Details of the affected object,No,
SPAssessmentRecommendation,Farm,21,System.String,string,Collection of servers,No,
SPAssessmentRecommendation,Server,22,System.String,string,Server name,No,
SPAssessmentRecommendation,DatabaseName,23,System.String,string,Name of the database,No,
SPAssessmentRecommendation,WebApplication,24,System.String,string,,No,
SPAssessmentRecommendation,Technology,25,System.String,string,,No,
SPAssessmentRecommendation,CustomData,26,System.String,string,,No,
SPAssessmentRecommendation,Type,27,System.String,string,The Name of the table,Yes,
SfBAssessmentRecommendation,TenantId,0,System.String,string,ID of the worksapce that stores this record,No,
SfBAssessmentRecommendation,MG,1,System.String,string,Id of the management group for System Center Operations Manager agents. ,No,
SfBAssessmentRecommendation,SourceSystem,2,System.String,string,,No,
SfBAssessmentRecommendation,AssessmentId,3,System.String,string,ID of the assessment,No,
SfBAssessmentRecommendation,AssessmentName,4,System.String,string,Name of the assessment,No,
SfBAssessmentRecommendation,RecommendationId,5,System.String,string,ID of the recommendation generated,No,
SfBAssessmentRecommendation,Recommendation,6,System.String,string,Generated recommendation,No,
SfBAssessmentRecommendation,Description,7,System.String,string,Description of the recommendation,No,
SfBAssessmentRecommendation,RecommendationResult,8,System.String,string,Result of the recommendation generated,No,
SfBAssessmentRecommendation,TimeGenerated,9,System.DateTime,datetime,Date and time the record was created.,Yes,
SfBAssessmentRecommendation,FocusAreaId,10,System.String,string,ID of the Focus Area,No,
SfBAssessmentRecommendation,FocusArea,11,System.String,string,Area to be focussed on,No,
SfBAssessmentRecommendation,ActionAreaId,12,System.String,string,ID generated for Action Area,No,
SfBAssessmentRecommendation,ActionArea,13,System.String,string,The segment in which action is to be performed,No,
SfBAssessmentRecommendation,RecommendationScore,14,System.Double,real,Score of generated recommendation,No,
SfBAssessmentRecommendation,RecommendationWeight,15,System.Double,real,Weight of recommendation,No,
SfBAssessmentRecommendation,Computer,16,System.String,string,The machine from which data is uploaded,No,
SfBAssessmentRecommendation,AffectedObjectType,17,System.String,string,Type of object which is affected,No,
SfBAssessmentRecommendation,AffectedObjectName,18,System.String,string,Name of the affected object,No,
SfBAssessmentRecommendation,AffectedObjectUniqueName,19,System.String,string,,No,
SfBAssessmentRecommendation,AffectedObjectDetails,20,System.String,string,Details of the affected object,No,
SfBAssessmentRecommendation,Forest,21,System.String,string,,No,
SfBAssessmentRecommendation,Domain,22,System.String,string,Domain of the system,No,
SfBAssessmentRecommendation,LyncOrganization,23,System.String,string,,No,
SfBAssessmentRecommendation,LyncInternalDomain,24,System.String,string,,No,
SfBAssessmentRecommendation,LyncSimpleURLDomain,25,System.String,string,,No,
SfBAssessmentRecommendation,LyncSite,26,System.String,string,,No,
SfBAssessmentRecommendation,LyncFEPool,27,System.String,string,,No,
SfBAssessmentRecommendation,LyncFrontEnd,28,System.String,string,,No,
SfBAssessmentRecommendation,LyncCentralMgmtStoreDatabase,29,System.String,string,,No,
SfBAssessmentRecommendation,LyncUserStoreDatabase,30,System.String,string,,No,
SfBAssessmentRecommendation,Technology,31,System.String,string,,No,
SfBAssessmentRecommendation,CustomData,32,System.String,string,,No,
SfBAssessmentRecommendation,Type,33,System.String,string,The Name of the table,Yes,
SfBOnlineAssessmentRecommendation,TenantId,0,System.String,string,ID of the worksapce that stores this record,No,
SfBOnlineAssessmentRecommendation,MG,1,System.String,string,Id of the management group for System Center Operations Manager agents. ,No,
SfBOnlineAssessmentRecommendation,SourceSystem,2,System.String,string,,No,
SfBOnlineAssessmentRecommendation,AssessmentId,3,System.String,string,ID of the assessment,No,
SfBOnlineAssessmentRecommendation,AssessmentName,4,System.String,string,Name of the assessment,No,
SfBOnlineAssessmentRecommendation,RecommendationId,5,System.String,string,ID of the recommendation generated,No,
SfBOnlineAssessmentRecommendation,Recommendation,6,System.String,string,Generated recommendation,No,
SfBOnlineAssessmentRecommendation,Description,7,System.String,string,Description of the recommendation,No,
SfBOnlineAssessmentRecommendation,RecommendationResult,8,System.String,string,Result of the recommendation generated,No,
SfBOnlineAssessmentRecommendation,TimeGenerated,9,System.DateTime,datetime,Date and time the record was created.,Yes,
SfBOnlineAssessmentRecommendation,FocusAreaId,10,System.String,string,ID of the Focus Area,No,
SfBOnlineAssessmentRecommendation,FocusArea,11,System.String,string,Area to be focussed on,No,
SfBOnlineAssessmentRecommendation,ActionAreaId,12,System.String,string,ID generated for Action Area,No,
SfBOnlineAssessmentRecommendation,ActionArea,13,System.String,string,The segment in which action is to be performed,No,
SfBOnlineAssessmentRecommendation,RecommendationScore,14,System.Double,real,Score of generated recommendation,No,
SfBOnlineAssessmentRecommendation,RecommendationWeight,15,System.Double,real,Weight of recommendation,No,
SfBOnlineAssessmentRecommendation,Computer,16,System.String,string,The machine from which data is uploaded,No,
SfBOnlineAssessmentRecommendation,AffectedObjectType,17,System.String,string,Type of object which is affected,No,
