service,folder,file,type,test,link,media name,mediafolder,folder match
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-overview-azure-agents.md , Article  , True  , ../automation/automation-dsc-overview.md,../automation/automation-dsc-overview.md,..,FALSE
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-overview-azure-agents.md , Article  , True  , ../automation/automation-change-tracking.md,../automation/automation-change-tracking.md,..,FALSE
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-overview-azure-agents.md , Article  , True  , ../log-analytics/log-analytics-data-sources-linux-applications.md,../log-analytics/log-analytics-data-sources-linux-applications.md,..,FALSE
monitoring-and-diagnostics ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring-and-diagnostics , monitoring-stream-diagnostic-logs-to-event-hubs.md , Media    , True  , media/monitoring-stream-diagnostic-logs-to-event-hubs/diagnostic-settings-multiple.png,monitoring-stream-diagnostic-logs-to-event-hubs/diagnostic-settings-multiple.png,monitoring-stream-diagnostic-logs-to-event-hubs,TRUE
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-overview-azure-agents.md , Web URL  ,       , https://docs.microsoft.com/azure/security-center/,https://docs.microsoft.com/azure/security-center/,https:,FALSE
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-overview-azure-agents.md , Article  , True  , ../log-analytics/log-analytics-concept-hybrid.md,../log-analytics/log-analytics-concept-hybrid.md,..,FALSE
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-overview-azure-agents.md , Article  , True  , ../log-analytics/log-analytics-quick-collect-azurevm.md,../log-analytics/log-analytics-quick-collect-azurevm.md,..,FALSE
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-runbook-datacollect.md , Article  , True  , ../log-analytics/log-analytics-data-collector-api.md,../log-analytics/log-analytics-data-collector-api.md,..,FALSE
monitoring-and-diagnostics ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring-and-diagnostics , monitoring-stream-diagnostic-logs-to-event-hubs.md , Media    , True  , media/monitoring-stream-diagnostic-logs-to-event-hubs/diagnostic-settings-none.png,monitoring-stream-diagnostic-logs-to-event-hubs/diagnostic-settings-none.png,monitoring-stream-diagnostic-logs-to-event-hubs,TRUE
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-runbook-datacollect.md , Article  , False , ../log-analytics/log-analytics-get-started.md,../log-analytics/log-analytics-get-started.md,..,FALSE
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-runbook-datacollect.md , Article  , False , ../automation/automation-offering-get-started.md,../automation/automation-offering-get-started.md,..,FALSE
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-runbook-datacollect.md , Web URL  ,       , https://www.powershellgallery.com/packages/OMSIngestionAPI,https://www.powershellgallery.com/packages/OMSIngestionAPI,https:,FALSE
monitoring-and-diagnostics ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring-and-diagnostics , monitor-stream-diagnostic-logs-log-analytics.md , Media    , True  , media/monitoring-stream-diagnostic-logs-to-log-analytics/diagnostic-settings-blade.png,monitoring-stream-diagnostic-logs-to-log-analytics/diagnostic-settings-blade.png,monitoring-stream-diagnostic-logs-to-log-analytics,FALSE
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-runbook-datacollect.md , Article  , True  , ../automation/automation-integration-modules.md,../automation/automation-integration-modules.md,..,FALSE
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-data-sources.md , Article  , True  , monitoring-data-collection.md,monitoring-data-collection.md,#VALUE!,#VALUE!
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-runbook-datacollect.md , Web URL  ,       , https://www.powershellgallery.com/,https://www.powershellgallery.com/,https:,FALSE
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-runbook-datacollect.md , Article  , True  , ..\automation\automation-variables.md,../automation/automation-variables.md,..,FALSE
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-runbook-datacollect.md , Article  , True  , ../automation/automation-graphical-authoring-intro.md,../automation/automation-graphical-authoring-intro.md,..,FALSE
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-runbook-datacollect.md , Article  , True  , ../automation/automation-testing-runbook.md,../automation/automation-testing-runbook.md,..,FALSE
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-runbook-datacollect.md , Article  , False , ../log-analytics/log-analytics-log-searches.md,../log-analytics/log-analytics-log-searches.md,..,FALSE
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-runbook-datacollect.md , Article  , True  , ../automation/automation-runbook-output-and-messages.md,../automation/automation-runbook-output-and-messages.md,..,FALSE
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-runbook-datacollect.md , Article  , True  , ../automation/automation-schedules.md,../automation/automation-schedules.md,..,FALSE
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-runbook-datacollect.md , Article  , True  , ../automation/automation-runbook-execution.md,../automation/automation-runbook-execution.md,..,FALSE
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-runbook-datacollect.md , Article  , True  , ../log-analytics/log-analytics-view-designer.md,../log-analytics/log-analytics-view-designer.md,..,FALSE
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-runbook-datacollect.md , Web URL  ,       , https://docs.microsoft.com/azure/log-analytics/,https://docs.microsoft.com/azure/log-analytics/,https:,FALSE
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-runbook-datacollect.md , Web URL  ,       , https://docs.microsoft.com/azure/automation/,https://docs.microsoft.com/azure/automation/,https:,FALSE
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-runbook-datacollect.md , Article  , True  , ../log-analytics/log-analytics-data-collector-api.md,../log-analytics/log-analytics-data-collector-api.md,..,FALSE
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-service-map.md , Web URL  ,       , https://portal.azure.com,https://portal.azure.com,https:,FALSE
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-service-map.md , Article  , True  , ../log-analytics/log-analytics-quick-create-workspace.md,../log-analytics/log-analytics-quick-create-workspace.md,..,FALSE
monitoring-and-diagnostics ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring-and-diagnostics , monitor-stream-diagnostic-logs-log-analytics.md , Media    , True  , media/monitoring-stream-diagnostic-logs-to-log-analytics/diagnostic-settings-configure.png,monitoring-stream-diagnostic-logs-to-log-analytics/diagnostic-settings-configure.png,monitoring-stream-diagnostic-logs-to-log-analytics,FALSE
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-service-map.md , Web URL  ,       , https://docs.microsoft.com/azure/log-analytics/log-analytics-itsmc-overview,https://docs.microsoft.com/azure/log-analytics/log-analytics-itsmc-overview,https:,FALSE
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-service-map.md , Web URL  ,       , https://docs.microsoft.com/azure/log-analytics/log-analytics-data-sources-performance-counters,https://docs.microsoft.com/azure/log-analytics/log-analytics-data-sources-performance-counters,https:,FALSE
monitoring-and-diagnostics ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring-and-diagnostics , monitor-stream-diagnostic-logs-log-analytics.md , Media    , True  , media/monitoring-stream-diagnostic-logs-to-log-analytics/diagnostic-settings-multiple.png,monitoring-stream-diagnostic-logs-to-log-analytics/diagnostic-settings-multiple.png,monitoring-stream-diagnostic-logs-to-log-analytics,FALSE
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-service-map.md , Article  , False , ../log-analytics/log-analytics-log-searches.md,../log-analytics/log-analytics-log-searches.md,..,FALSE
monitoring-and-diagnostics ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring-and-diagnostics , monitor-stream-diagnostic-logs-log-analytics.md , Media    , True  , media/monitoring-stream-diagnostic-logs-to-log-analytics/diagnostic-settings-none.png,monitoring-stream-diagnostic-logs-to-log-analytics/diagnostic-settings-none.png,monitoring-stream-diagnostic-logs-to-log-analytics,FALSE
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-service-map.md , Web URL  ,       , https://docs.microsoft.com/rest/api/servicemap/,https://docs.microsoft.com/rest/api/servicemap/,https:,FALSE
monitoring-and-diagnostics ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring-and-diagnostics , monitoring-usage-and-estimated-costs.md , Media    , True  , ./media/monitoring-usage-and-estimated-costs/001.png,monitoring-usage-and-estimated-costs/001.png,monitoring-usage-and-estimated-costs,TRUE
monitoring-and-diagnostics ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring-and-diagnostics , monitoring-usage-and-estimated-costs.md , Media    , True  , ./media/monitoring-usage-and-estimated-costs/002.png,monitoring-usage-and-estimated-costs/002.png,monitoring-usage-and-estimated-costs,TRUE
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-service-map.md , Web URL  ,       , https://go.microsoft.com/fwlink/?LinkId=512132,https://go.microsoft.com/fwlink/?LinkId=512132,https:,FALSE
monitoring-and-diagnostics ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring-and-diagnostics , monitoring-usage-and-estimated-costs.md , Media    , True  , ./media/monitoring-usage-and-estimated-costs/003.png,monitoring-usage-and-estimated-costs/003.png,monitoring-usage-and-estimated-costs,TRUE
monitoring-and-diagnostics ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring-and-diagnostics , monitoring-usage-and-estimated-costs.md , Media    , True  , ./media/monitoring-usage-and-estimated-costs/004.png,monitoring-usage-and-estimated-costs/004.png,monitoring-usage-and-estimated-costs,TRUE
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-service-map.md , Article  , False , ../log-analytics/log-analytics-log-searches.md,../log-analytics/log-analytics-log-searches.md,..,FALSE
monitoring-and-diagnostics ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring-and-diagnostics , monitoring-usage-and-estimated-costs.md , Media    , True  , ./media/monitoring-usage-and-estimated-costs/005.png,monitoring-usage-and-estimated-costs/005.png,monitoring-usage-and-estimated-costs,TRUE
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-service-map.md , Web URL  ,       , https://feedback.azure.com/forums/267889-log-analytics/category/184492-service-map,https://feedback.azure.com/forums/267889-log-analytics/category/184492-service-map,https:,FALSE
monitoring-and-diagnostics ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring-and-diagnostics , monitoring-usage-and-estimated-costs.md , Media    , True  , ./media/monitoring-usage-and-estimated-costs/006.png,monitoring-usage-and-estimated-costs/006.png,monitoring-usage-and-estimated-costs,TRUE
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-service-map-configure.md , Media    , True  , media/monitoring-service-map/agents.png,monitoring-service-map/agents.png,monitoring-service-map,FALSE
monitoring-and-diagnostics ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring-and-diagnostics , monitoring-usage-and-estimated-costs.md , Media    , True  , ./media/monitoring-usage-and-estimated-costs/007.png,monitoring-usage-and-estimated-costs/007.png,monitoring-usage-and-estimated-costs,TRUE
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-vminsights-health.md , Media    , True  , ./media/monitoring-vminsights-health/alert-details-pane-01.png,monitoring-vminsights-health/alert-details-pane-01.png,monitoring-vminsights-health,TRUE
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-service-map-configure.md , Web URL  ,       , https://aka.ms/dependencyagentwindows,https://aka.ms/dependencyagentwindows,https:,FALSE
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-runbook-datacollect.md , Article  , True  , monitoring-solutions-creating.md,monitoring-solutions-creating.md,#VALUE!,#VALUE!
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-service-map-configure.md , Web URL  ,       , https://aka.ms/dependencyagentlinux,https://aka.ms/dependencyagentlinux,https:,FALSE
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-service-map-configure.md , Article  , True  , ../log-analytics/log-analytics-om-agents.md,../log-analytics/log-analytics-om-agents.md,..,FALSE
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-service-map-configure.md , Article  , True  , ../log-analytics/log-analytics-oms-gateway.md,../log-analytics/log-analytics-oms-gateway.md,..,FALSE
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-service-map-configure.md , Article  , False ,  monitoring-service-map.md,monitoring-service-map.md,#VALUE!,#VALUE!
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-service-map-configure.md , Article  , True  , ../log-analytics/log-analytics-om-agents.md,../log-analytics/log-analytics-om-agents.md,..,FALSE
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-service-map-configure.md , Web URL  ,       , https://go.microsoft.com/fwlink/?LinkId=512132,https://go.microsoft.com/fwlink/?LinkId=512132,https:,FALSE
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-service-map-configure.md , Anchor   ,       , #supported-operating-systems,#supported-operating-systems,#VALUE!,#VALUE!
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-service-map-configure.md , Anchor   ,       , #supported-operating-systems,#supported-operating-systems,#VALUE!,#VALUE!
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-service-map-configure.md , Web URL  ,       , https://docs.microsoft.com/azure/virtual-machines/windows/extensions-features,https://docs.microsoft.com/azure/virtual-machines/windows/extensions-features,https:,FALSE
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-vminsights-health.md , Media    , True  , ./media/monitoring-vminsights-health/health-diagnostics-linuxvm-example-02.png,monitoring-vminsights-health/health-diagnostics-linuxvm-example-02.png,monitoring-vminsights-health,TRUE
