service,folder,file,type,link,media name,mediafolder,folder match
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-solutions-inventory.md , Article  , ../log-analytics/log-analytics-azure-key-vault.md,../log-analytics/log-analytics-azure-key-vault.md,..,FALSE
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-solutions-inventory.md , Article  , ../log-analytics/log-analytics-malware.md,../log-analytics/log-analytics-malware.md,..,FALSE
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-solutions-inventory.md , Article  , ../log-analytics/log-analytics-network-performance-monitor.md,../log-analytics/log-analytics-network-performance-monitor.md,..,FALSE
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-solutions-inventory.md , Article  , ../operations-management-suite/oms-solution-office-365.md,../operations-management-suite/oms-solution-office-365.md,..,FALSE
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-solutions-inventory.md , Article  , ../service-fabric/service-fabric-diagnostics-oms-setup.md,../service-fabric/service-fabric-diagnostics-oms-setup.md,..,FALSE
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-solutions-inventory.md , Article  , ../operations-management-suite/operations-management-suite-service-map.md,../operations-management-suite/operations-management-suite-service-map.md,..,FALSE
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-solutions-inventory.md , Article  , ../log-analytics/log-analytics-sql-assessment.md,../log-analytics/log-analytics-sql-assessment.md,..,FALSE
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-solutions-inventory.md , Article  , ../log-analytics/log-analytics-surface-hubs.md,../log-analytics/log-analytics-surface-hubs.md,..,FALSE
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-solutions-inventory.md , Article  , ../log-analytics/log-analytics-scom-assessment.md,../log-analytics/log-analytics-scom-assessment.md,..,FALSE
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-solutions-inventory.md , Article  , ../operations-management-suite/oms-solution-update-management.md,../operations-management-suite/oms-solution-update-management.md,..,FALSE
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-solutions-inventory.md , Article  , ../log-analytics/log-analytics-vmware.md,../log-analytics/log-analytics-vmware.md,..,FALSE
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-solutions-inventory.md , Article  , ../log-analytics/log-analytics-wire-data.md,../log-analytics/log-analytics-wire-data.md,..,FALSE
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-solutions-inventory.md , Article  , ../log-analytics/log-analytics-log-searches.md,../log-analytics/log-analytics-log-searches.md,..,FALSE
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-solutions-resources-automation.md , Article  ,  monitoring-solutions.md,monitoring-solutions.md,#VALUE!,#VALUE!
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-solutions-resources-automation.md , Article  ,  monitoring-solutions-creating.md,monitoring-solutions-creating.md,#VALUE!,#VALUE!
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-solutions-resources-automation.md , Article  ,  monitoring-solutions-creating.md,monitoring-solutions-creating.md,#VALUE!,#VALUE!
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-solutions-resources-automation.md , Article  ,  monitoring-solutions-solution-file.md,monitoring-solutions-solution-file.md,#VALUE!,#VALUE!
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-solutions-resources-automation.md , Article  ,  monitoring-solutions.md,monitoring-solutions.md,#VALUE!,#VALUE!
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-solutions-resources-automation.md , Article  , ../azure-resource-manager/resource-group-authoring-templates.md,../azure-resource-manager/resource-group-authoring-templates.md,..,FALSE
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-solutions-resources-automation.md , Article  ,  monitoring-solutions-solution-file.md,monitoring-solutions-solution-file.md,#VALUE!,#VALUE!
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-solutions-resources-automation.md , Article  ,  monitoring-solutions-solution-file.md,monitoring-solutions-solution-file.md,#VALUE!,#VALUE!
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-solutions-resources-automation.md , Article  , ../automation/automation-runbook-types.md,../automation/automation-runbook-types.md,..,FALSE
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-solutions-resources-automation.md , Article  , ../automation/automation-runbook-output-and-messages.md,../automation/automation-runbook-output-and-messages.md,..,FALSE
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-solutions-resources-automation.md , Article  , ../automation/automation-runbook-output-and-messages.md,../automation/automation-runbook-output-and-messages.md,..,FALSE
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-solutions-resources-automation.md , Article  , ../automation/automation-certificates.md,../automation/automation-certificates.md,..,FALSE
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-solutions-resources-automation.md , Article  , ../automation/automation-credentials.md,../automation/automation-credentials.md,..,FALSE
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-solutions-resources-automation.md , Article  , ../automation/automation-schedules.md,../automation/automation-schedules.md,..,FALSE
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-solutions-resources-automation.md , Article  , ../automation/automation-variables.md,../automation/automation-variables.md,..,FALSE
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-solutions-resources-automation.md , Article  , ../automation/automation-integration-modules.md,../automation/automation-integration-modules.md,..,FALSE
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-solutions-resources-automation.md , Article  , ../automation/automation-integration-modules.md,../automation/automation-integration-modules.md,..,FALSE
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-solutions-resources-automation.md , Article  ,  monitoring-solutions-solution-file.md,monitoring-solutions-solution-file.md,#VALUE!,#VALUE!
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-solutions-resources-automation.md , Article  ,  monitoring-solutions-resources-views.md,monitoring-solutions-resources-views.md,#VALUE!,#VALUE!
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-solutions-resources-searches-alerts.md , Article  , monitoring-solutions.md,monitoring-solutions.md,#VALUE!,#VALUE!
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-solutions-resources-searches-alerts.md , Article  , monitoring-solutions-creating.md,monitoring-solutions-creating.md,#VALUE!,#VALUE!
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-solutions-resources-searches-alerts.md , Article  , monitoring-solutions-creating.md,monitoring-solutions-creating.md,#VALUE!,#VALUE!
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-solutions-resources-searches-alerts.md , Article  , monitoring-solutions.md,monitoring-solutions.md,#VALUE!,#VALUE!
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-solutions-resources-searches-alerts.md , Article  , ../resource-group-authoring-templates.md,../resource-group-authoring-templates.md,..,FALSE
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-solutions-resources-searches-alerts.md , Article  , ../log-analytics/log-analytics-log-searches.md,../log-analytics/log-analytics-log-searches.md,..,FALSE
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-solutions-resources-searches-alerts.md , Article  , ../log-analytics/log-analytics-log-searches.md,../log-analytics/log-analytics-log-searches.md,..,FALSE
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-solutions-resources-searches-alerts.md , Article  , ../monitoring-and-diagnostics/monitoring-action-groups.md,../monitoring-and-diagnostics/monitoring-action-groups.md,..,FALSE
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-solutions-resources-searches-alerts.md , Article  , ../monitoring-and-diagnostics/monitoring-create-action-group-with-resource-manager-template.md,../monitoring-and-diagnostics/monitoring-create-action-group-with-resource-manager-template.md,..,FALSE
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-solutions-resources-searches-alerts.md , Article  , ../monitoring-and-diagnostics/monitoring-action-groups.md,../monitoring-and-diagnostics/monitoring-action-groups.md,..,FALSE
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-solutions-resources-searches-alerts.md , Article  ,  monitoring-solutions-solution-file.md,monitoring-solutions-solution-file.md,#VALUE!,#VALUE!
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-solutions-resources-searches-alerts.md , Article  , monitoring-solutions-resources-views.md,monitoring-solutions-resources-views.md,#VALUE!,#VALUE!
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-solutions-resources-searches-alerts.md , Article  , monitoring-solutions-resources-automation.md,monitoring-solutions-resources-automation.md,#VALUE!,#VALUE!
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-solutions-resources-searches-alerts.md , Article  , ../monitoring-and-diagnostics/monitoring-create-action-group-with-resource-manager-template.md,../monitoring-and-diagnostics/monitoring-create-action-group-with-resource-manager-template.md,..,FALSE
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-solutions-resources-searches-alerts.md , Article  , ../monitoring-and-diagnostics/monitoring-create-action-group-with-resource-manager-template.md,../monitoring-and-diagnostics/monitoring-create-action-group-with-resource-manager-template.md,..,FALSE
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-solutions-resources-searches-alerts.md , Article  , ../monitoring-and-diagnostics/monitoring-create-action-group-with-resource-manager-template.md,../monitoring-and-diagnostics/monitoring-create-action-group-with-resource-manager-template.md,..,FALSE
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-solutions-resources-views.md , Article  , monitoring-solutions-creating.md,monitoring-solutions-creating.md,#VALUE!,#VALUE!
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-solutions-resources-views.md , Article  , monitoring-solutions-creating.md,monitoring-solutions-creating.md,#VALUE!,#VALUE!
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-solutions-resources-views.md , Article  , monitoring-solutions-solution-file.md,monitoring-solutions-solution-file.md,#VALUE!,#VALUE!
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-solutions-resources-views.md , Article  , monitoring-solutions-creating.md,monitoring-solutions-creating.md,#VALUE!,#VALUE!
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-solutions-resources-views.md , Article  , monitoring-solutions-resources-automation.md,monitoring-solutions-resources-automation.md,#VALUE!,#VALUE!
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-solutions-resources-views.md , Article  , ../log-analytics/log-analytics-view-designer.md,../log-analytics/log-analytics-view-designer.md,..,FALSE
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-solutions-resources-views.md , Article  , ../log-analytics/log-analytics-view-designer.md,../log-analytics/log-analytics-view-designer.md,..,FALSE
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-solutions-resources-views.md , Article  , ../log-analytics/log-analytics-log-search-upgrade.md,../log-analytics/log-analytics-log-search-upgrade.md,..,FALSE
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-solutions-solution-file.md , Article  , ../azure-resource-manager/resource-group-authoring-templates.md,../azure-resource-manager/resource-group-authoring-templates.md,..,FALSE
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-solutions-solution-file.md , Article  , ../azure-resource-manager/vs-azure-tools-resource-groups-deployment-projects-create-deploy.md,../azure-resource-manager/vs-azure-tools-resource-groups-deployment-projects-create-deploy.md,..,FALSE
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-solutions-solution-file.md , Article  , monitoring-solutions.md,monitoring-solutions.md,#VALUE!,#VALUE!
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-solutions-solution-file.md , Article  , ../azure-resource-manager/resource-manager-vs-code.md,../azure-resource-manager/resource-manager-vs-code.md,..,FALSE
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-solutions-solution-file.md , Article  , ../azure-resource-manager/resource-group-authoring-templates.md,../azure-resource-manager/resource-group-authoring-templates.md,..,FALSE
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-solutions-solution-file.md , Article  , monitoring-solutions-resources-automation.md,monitoring-solutions-resources-automation.md,#VALUE!,#VALUE!
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-solutions-solution-file.md , Article  , monitoring-solutions.md,monitoring-solutions.md,#VALUE!,#VALUE!
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-solutions-solution-file.md , Article  , ../azure-resource-manager/resource-group-authoring-templates.md,../azure-resource-manager/resource-group-authoring-templates.md,..,FALSE
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-solutions-solution-file.md , Article  , monitoring-solutions-resources-automation.md,monitoring-solutions-resources-automation.md,#VALUE!,#VALUE!
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-solutions-solution-file.md , Article  , monitoring-solutions-resources-searches-alerts.md,monitoring-solutions-resources-searches-alerts.md,#VALUE!,#VALUE!
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-solutions-solution-file.md , Article  , monitoring-solutions-resources-searches-alerts.md,monitoring-solutions-resources-searches-alerts.md,#VALUE!,#VALUE!
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-solutions-solution-file.md , Article  , monitoring-solutions-resources-views.md,monitoring-solutions-resources-views.md,#VALUE!,#VALUE!
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-solutions-solution-file.md , Article  , monitoring-solutions-resources-automation.md,monitoring-solutions-resources-automation.md,#VALUE!,#VALUE!
